"gene.symbol","A1","A2","N1","N2","OPC1","OPC2","GC1","GC2","MOG1","MOG2","MGL1","MGL2","Endo1","Endo2","WB1","WB2","WB3"
"1700001K19Rik",0.1,0.1,0.1,0.202136,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700001K23Rik",0.1,0.1,1.551463,0.895998,0.1,0.148426,0.1,0.1,0.1,0.1,0.390764,0.370272,0.188254,0.138416,0.1,0.366175,0.1
"1700001L05Rik",0.1,0.1,0.425568,0.621752,0.1,0.181165,0.1,0.1,0.1,0.1,0.535503,0.370939,0.1,0.1,0.586027,0.378034,0.245818
"1700001L19Rik",0.1,0.323613,1.817227,1.243153,0.285159,0.737487,0.1,0.1,0.1,0.279507,0.139325,0.114636,0.135874,0.1,3.84388,3.661598,3.482035
"1700001O22Rik",2.1512,2.076014,0.815986,0.552252,2.327252,4.170808,0.947182,0.576395,0.301767,1.120383,0.364451,0.182231,0.559646,0.986229,1.744624,1.60778,1.316062
"1700001P01Rik",0.1,0.1,0.1,0.274506,0.1,0.166944,3.195142,3.110411,2.770301,3.613092,0.1,0.1,0.379507,0.310953,0.220342,0.166835,0.1
"1700003E16Rik",0.116488,0.644113,2.26458,2.50629,0.47173,1.855581,0.327773,0.384912,0.615509,1.678858,1.333646,2.002495,0.1,0.1,4.112621,6.496466,3.755495
"1700003F12Rik",0.716943,0.282594,0.270086,0.288221,0.370205,0.221182,0.1,0.1,0.1,0.1,5.895049,5.964308,0.294131,0.195439,0.5758,0.631181,0.558238
"1700003G13Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700003G18Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700003H04Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700003L19Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700003M02Rik",0.193519,0.942527,0.299465,0.246417,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.486732,0.213576,0.966369,1.270634,1.197961
"1700003M07Rik",5.81312,4.677327,0.346067,0.666824,2.536296,0.706171,0.363928,0.261661,0.122425,0.293623,0.1,0.1,0.1,0.1,2.35567,2.765818,2.618746
"1700006A11Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700006E09Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700007B14Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700007E06Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700007F19Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700007G11Rik",0.1,0.77022,0.117473,0.1,0.109684,0.259563,0.226728,0.1,0.1,0.1,0.1,0.1,0.1,0.196463,1.035834,1.271162,0.542043
"1700007I08Rik",0.182163,0.178855,0.14428,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.120837,0.1,0.205863
"1700007K09Rik",0.898638,0.419232,0.1,0.290588,0.119707,0.1,0.365611,0.1,0.1,0.1,0.1,0.239063,0.1,0.113438,0.116747,0.118921,0.1
"1700007K13Rik",2.448861,2.196648,0.371952,0.456744,0.194339,0.152872,0.1,0.1,0.1,0.290334,0.1,0.1,0.168241,0.37494,1.871402,1.113062,2.22531
"1700007P06Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.101561
"1700008A04Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700008F21Rik",0.1,0.1,0.1,0.107945,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700008I05Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700008J07Rik",1.306178,1.225627,1.761646,1.14217,1.402569,1.574687,1.476003,1.064547,0.866735,0.752435,0.733892,0.639871,0.609441,0.674566,0.23556,0.314433,0.53803
"1700008K24Rik",0.1,0.1,0.178355,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.186702,0.1,0.239084
"1700008O03Rik",0.293895,0.109013,0.568349,0.63073,0.177823,0.210849,0.424708,0.377263,0.281173,0.45107,0.112154,0.1,0.1,0.1,0.695621,0.740561,0.819611
"1700008P02Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700008P20Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700009J07Rik",0.1,0.1,0.1,0.1,0.1,0.141945,0.1,0.1,0.1,0.1,0.1,0.30013,0.1,0.1,0.1,0.1,0.1
"1700009N14Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700009P17Rik",0.32606,1.016119,0.1,0.1,0.115207,0.1,0.1,0.156958,0.2078,0.1,0.783007,0.398377,0.577763,0.587514,2.124336,1.34585,2.449007
"1700010B08Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700010D01Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700010I02Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700010I14Rik",1.803356,1.257166,0.356346,0.723339,0.798355,0.763033,0.576446,0.607087,0.557903,0.649527,0.536822,0.261569,0.387836,0.322397,0.798805,0.724705,0.840016
"1700010J16Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700010K23Rik",0.1,0.1,0.106513,0.113669,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700010M22Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700011A15Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700011E24Rik",0.1,0.1,0.1,0.1,0.109614,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700011F03Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700011F14Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700011H14Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700011I03Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.115843,0.1,0.114001,0.37156,0.342405,0.161531
"1700011L22Rik",0.154808,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.118789,0.1,0.1,0.1
"1700011M02Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700012A03Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700012A16Rik",0.1,0.1,0.795099,0.389777,0.183384,0.216064,0.578143,0.572143,0.287975,0.303267,0.1,0.1,0.1,0.1,0.676665,0.46689,0.467885
"1700012B07Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700012B09Rik",0.1,0.639918,0.105305,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.832668,0.708583,1.251492
"1700012B15Rik",6.060282,5.852742,7.223926,7.01963,6.305726,6.824123,6.311649,6.968499,6.133926,6.110064,9.882983,7.676056,5.510895,5.59957,7.158752,6.272417,6.407581
"1700012D14Rik",0.582227,0.432808,0.443709,0.537781,0.609644,0.125416,0.357191,0.199214,0.184215,0.329246,0.1,0.1,0.166364,0.1,0.559957,0.497172,0.721679
"1700012L04Rik",0.200847,0.127916,0.1,0.1,0.1,0.199645,0.1,0.1,0.1,0.1,0.1,0.1,0.230977,0.1,0.1,0.1,0.1
"1700012P22Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.203361,0.136426,0.212088
"1700013D24Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700013F07Rik",0.1,0.1,0.293374,0.294394,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.18475,0.425764,0.37954,0.786317
"1700013G24Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700013H16Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.15679,0.125034,0.1,0.1,0.1
"1700013N18Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700014N06Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700015E13Rik",0.177631,0.134236,0.1,0.131842,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.194491
"1700015F17Rik",0.1,0.160101,0.1,0.102954,0.1,0.11562,0.1,0.1,0.1,0.125854,0.1,0.1,0.1,0.1,0.105287,0.1,0.1
"1700015G11Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700016C15Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700016D06Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.110486,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700016H13Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.164331,0.1,0.1
"1700016K19Rik",0.1,0.546733,0.571563,0.104024,0.1,0.214143,0.1,0.1,0.182337,0.234751,0.129796,0.185076,0.244093,0.453475,2.183459,1.927963,2.770123
"1700016L21Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700016M24Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700016P04Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700017B05Rik",3.662389,3.562183,0.966566,0.823646,4.620204,2.885888,0.461362,1.331712,0.327213,0.732525,70.60642,76.53873,8.065074,7.314827,2.255375,2.159727,1.736494
"1700017D01Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700017G19Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700017J07Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700017N19Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700018A04Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.163164,1.266433,0.1,0.1,0.179116
"1700018A14Rik",0.10054,0.1,0.177938,0.275369,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.155076,0.216687
"1700018B08Rik",0.1,0.1,0.10375,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700018B24Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700018C11Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700018F24Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.110635,0.1116,0.1
"1700018L02Rik",1.690872,1.434861,0.97585,0.673497,1.18831,1.080646,1.131728,1.487552,1.224221,1.867448,0.585139,0.228347,1.493277,1.408877,1.274124,1.395055,1.152746
"1700018L24Rik",0.1,0.1,0.272855,0.120059,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.119034,0.1,0.1
"1700019A02Rik",0.120429,0.1,0.1,0.1,0.26731,0.1,0.111645,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700019B03Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700019D03Rik",0.705888,0.342438,0.927807,1.000122,5.412433,3.184617,1.701994,0.488572,0.611664,0.621267,0.122859,0.1,0.1,0.220522,1.63662,1.166085,1.540665
"1700019E08Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700019E19Rik",6.582059,6.57269,3.844572,3.242566,5.716098,7.94433,10.383908,12.644622,9.247086,11.714898,1.453435,1.155016,10.568122,12.556012,7.869822,7.059903,9.457993
"1700019G17Rik",8.008641,5.553671,0.575349,0.73235,2.589031,2.67109,0.981993,0.791034,0.982551,1.069764,0.252049,0.396551,0.838553,0.861325,2.239343,1.750671,2.891901
"1700019G24Rik",0.127963,0.425159,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.113597,0.118409,0.372329,0.429963,0.842455
"1700019L03Rik",0.1,0.355739,0.104296,0.108082,0.1,0.127303,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.371496,0.511967,0.614612
"1700019M22Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700019N12Rik",0.315873,0.241583,0.292969,0.106263,0.170275,0.103715,0.1,0.10797,0.1,0.258538,0.544018,0.796582,0.264358,0.321946,1.632936,1.351772,1.118775
"1700019N19Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700019O17Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700020A23Rik",0.1,0.10068,0.310668,0.464495,0.1,0.1,0.225045,0.287942,0.1,0.1,0.1,0.1,0.1,0.1,0.3009,0.418292,0.323063
"1700020C07Rik",0.1,0.1,0.1,0.1,0.1,0.204128,0.1,0.1,0.1,0.1,0.1,0.1,0.950872,1.416413,0.321259,0.231416,0.1
"1700020D05Rik",1.041061,0.699694,0.675283,0.475734,0.896992,0.271674,0.456694,0.192922,0.1,0.129566,0.383535,0.185361,0.1,0.1,0.441766,0.475099,0.660746
"1700020I14Rik",13.625254,14.207999,27.872485,22.179567,19.559641,7.886019,13.959075,5.709538,6.574608,6.265674,3.184938,2.372835,21.985161,21.994469,54.226155,72.420069,50.933728
"1700020L24Rik",0.290164,0.178608,0.10048,0.169126,1.085853,0.636464,0.382833,0.507477,1.314077,1.124022,2.175747,3.532971,8.491078,7.348719,0.812278,1.212037,1.522716
"1700020M21Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700020N01Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.574037,0.1,0.1,0.1,0.1,0.1,0.1
"1700020N18Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.114657,0.1,0.1
"1700020O03Rik",4.256278,4.955598,5.006962,6.171839,6.251335,6.59026,6.400102,7.501553,5.107318,6.579943,8.95373,8.230561,4.459187,4.369257,7.497276,8.030487,8.106399
"1700021C14Rik",2.925558,2.42393,1.354382,2.011989,0.761954,1.052889,1.559761,2.38167,3.345007,3.583338,1.896038,2.321626,1.778833,3.333765,0.758315,0.909634,1.431046
"1700021F05Rik",6.471632,6.708378,7.165557,8.552383,6.973717,6.651729,4.360939,3.580492,2.981416,4.179099,2.544474,2.13336,3.196658,3.123859,9.299991,9.331706,9.914674
"1700021F07Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700021K19Rik",5.725291,5.74335,11.894049,12.61079,14.09162,16.595167,28.726667,37.525454,22.435328,21.685197,7.241679,10.246872,5.845823,6.166622,11.580427,12.013464,12.139129
"1700022A21Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700022E09Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700022I11Rik",0.1,0.1,0.13774,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700022P22Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700023A16Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24413,0.1,0.1,0.1
"1700023E05Rik",0.1,0.114314,0.1,0.157006,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.253663,0.316098,0.307436
"1700023F02Rik",0.1,0.1,0.305444,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.226733,0.226411,0.352499
"1700023I07Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700023L04Rik",0.194285,0.428597,0.161359,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.262104,0.1,0.365051,0.404126,0.217217,0.393995,0.561111
"1700024G13Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.15311,0.1,0.563007,0.373062,0.689847
"1700024P03Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700024P04Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700024P16Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.106314,0.232165,0.110572
"1700025B11Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700025C18Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700025E21Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.128608,0.1,0.100069
"1700025F22Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700025F24Rik",0.1,0.114769,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.117964
"1700025G04Rik",3.27931,3.934764,4.454815,4.175027,15.238926,13.279323,6.46726,5.267875,1.170649,1.954233,0.676036,0.36145,0.273378,0.350465,8.121261,8.880339,6.820946
"1700025K23Rik",4.75132,3.85454,6.700818,7.391056,6.932365,8.400954,5.676849,6.154297,4.634212,6.993969,0.743309,0.671356,2.887531,3.064843,5.503733,6.237724,5.978499
"1700025M24Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700025N23Rik",0.1,0.1,0.1,0.142868,0.110561,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700026D08Rik",0.127702,0.684174,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.109925,0.692334,0.79674,1.008128
"1700026D11Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700026J04Rik",0.314518,0.27621,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.001672,1.063928,0.107907,0.132966,0.225358
"1700026L06Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.252475,0.179704,0.1,0.1,0.400749,0.250472,0.578138
"1700027A15Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700027A23Rik",0.1,1.458516,0.159793,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.312021,1.331264,1.122807,1.992553
"1700027D21Rik",0.17489,0.222447,0.1,0.1,0.1,0.1,0.121111,0.1,0.1,0.103324,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700027F09Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700027H10Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700027I24Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700027J07Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700027L20Rik",143.165894,53.635733,1.343138,3.151502,17.113287,10.529942,0.239507,0.35272,0.628454,7.611027,4.314039,3.526723,0.1,0.1,9.102613,11.540414,9.495699
"1700028B04Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700028I16Rik",0.1,0.1,0.1,0.1,0.136917,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700028J19Rik",0.126362,0.243125,0.475112,0.604876,1.196471,1.061676,0.883167,0.8227,0.461733,0.23536,0.462176,0.760298,0.52827,0.359252,0.43538,0.280211,0.780173
"1700028K03Rik",1.168859,1.258009,0.366219,0.952649,0.686117,0.1,0.302063,0.1,0.1,0.1,0.1,0.13754,0.106319,0.160082,0.50889,0.387369,0.667461
"1700028M03Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700028P14Rik",0.1,0.523962,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.031645,0.497509,0.991749
"1700028P15Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700029B22Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700029F09Rik",2.797926,4.32093,5.60462,4.354489,5.478671,6.187042,2.488283,2.952649,1.018809,1.20528,3.012972,1.088615,12.291745,12.652105,4.65382,3.823451,5.183537
"1700029F12Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700029G01Rik",1.280007,1.328414,0.60031,0.505916,0.18178,0.186261,0.1,0.1,0.1,0.1,0.653133,0.906439,2.950445,3.614366,1.084039,0.723044,0.702497
"1700029H14Rik",0.220348,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700029I15Rik",0.445485,1.007809,0.470395,0.44397,0.980388,0.332433,0.329449,0.117126,0.1,0.1,0.341456,0.394177,0.1,0.1,0.221136,0.220083,0.115489
"1700029J03Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700029J07Rik",1.976773,1.674902,1.672956,1.917827,1.302155,0.607398,0.988929,0.648048,0.437072,0.448422,0.228437,0.1,0.116359,0.235996,1.159202,1.142905,1.107356
"1700029J11Rik",0.1,0.1,0.1,1.182593,0.1,0.1,0.147534,0.453492,0.1,0.1,0.35475,0.340039,0.52516,0.202809,0.148101,0.1,0.1
"1700029M20Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700029P11Rik",0.1,0.1,0.1,0.138879,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700030C10Rik",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700030F18Rik",0.161936,0.1,0.1,0.105,0.1,0.1,0.1,0.1,0.212601,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"1700030J22Rik",0.146485,0.422667,1.048328,0.754508,0.346217,0.282372,0.546095,0.409867,0.159301,0.282558,0.189677,0.107985,0.199006,0.255458,1.214519,0.937376,1.145
"1700030K09Rik",3.474202,3.249703,1.91904,1.742875,4.123453,2.97223,2.977932,2.126914,1.640437,1.027061,1.198268,1.388306,2.234653,1.894171,1.887224,2.021942,2.777047
